BillableAccount	CTPSubRefId	CTPOfferId	TargetCTPOfferId
989722002	4	3E6C66FC-E654-4F91-800B-46164A1185DA	a
1054361550	3	5EF3675B-79EA-49BF-800C-46E5461F9B7A	a
545168046	2	FD0F3EBB-2E74-4979-AFCB-4A54DB474EE0	a
514328708	3	651C3382-095F-41B1-BC84-4EDFA4C0C409	a
774937832	4	1AF11725-BA10-4A03-908B-52012FE51F48	a
887314788	2	1AF11725-BA10-4A03-908B-52012FE51F48	a
1237524941	3	1AF11725-BA10-4A03-908B-52012FE51F48	a
407710378	3	59F69C6D-8B29-43AB-B733-53F0200A4729	a
711707936	6	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
716702252	3	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
737044814	3	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
908955382	8	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
964244884	5	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
969625834	3	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
998678180	4	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
1128088713	1	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
1273627423	4	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
785171446	2	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
798877170	1	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
937874434	1	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
1048080270	3	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
741663578	3	3E921070-2471-455A-9AA8-5D279F9848E2	a
746004524	5	3E921070-2471-455A-9AA8-5D279F9848E2	a
1008531674	1	3E921070-2471-455A-9AA8-5D279F9848E2	a
737049912	1	F240A296-713C-46E2-AEAC-65AFCFDEEF64	a
1205277983	3	23FDAE99-B722-4DF6-AA1E-662A6BD8B1E5	a
535711046	5	108223EB-F0EA-412B-87FB-6696CF39D659	a
1082513343	1	8C4677D7-0198-4B2C-856E-6C4CC9DF16E4	a
1251096645	6	8C4677D7-0198-4B2C-856E-6C4CC9DF16E4	a
1061270826	1	C03CD33B-2D5D-4825-8298-6E5F6FC1BE40	a
1254677927	3	F368EA75-9167-462A-947C-6E722BE656F0	a
1002256160	5	1B154FDA-D60C-4449-84D3-71DA5B915903	a
1008020706	5	0AA169B7-35FE-4E3C-931C-7ABBBC86676D	a
1270173061	6	0AA169B7-35FE-4E3C-931C-7ABBBC86676D	a
916886510	1	429A5F91-1620-4B35-94BA-7BE74DF0F569	a
661649674	2	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
720671548	2	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
945178412	3	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1269150517	6	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1270933349	5	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1272351083	3	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1274269629	5	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
686357832	3	264FDA73-C454-40A3-838D-9319C7F6502E	a
1226259841	4	264FDA73-C454-40A3-838D-9319C7F6502E	a
1226899249	6	264FDA73-C454-40A3-838D-9319C7F6502E	a
751386322	2	882165C5-3FE5-439E-94C0-947BBAC2F058	a
752274904	4	882165C5-3FE5-439E-94C0-947BBAC2F058	a
984730648	3	882165C5-3FE5-439E-94C0-947BBAC2F058	a
1035536284	3	882165C5-3FE5-439E-94C0-947BBAC2F058	a
824979234	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
825233388	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
827927504	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
829079008	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
832283876	7	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
833308916	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1228048741	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1284250339	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1306388025	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1067670457	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1191710905	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1207063203	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1217684433	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1223572713	8	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1227158395	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
963600256	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
994198110	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
999195144	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1007504106	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1032851390	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1052184090	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
849046186	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
853396230	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
876827304	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
878492992	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
883231132	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
945169498	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
844702260	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
846623784	7	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
846877156	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
847647458	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
847901380	8	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
848029582	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
841496354	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
842648932	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
843674342	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
844052936	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
844574834	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
844698598	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
836887240	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
837915626	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
840223088	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
840850630	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
841112442	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
841490974	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
973203546	4	B0128A59-B3B6-4B93-9414-95E30630AF84	a
750361356	3	E0280FF2-E5E3-4D90-94C1-A0966C061D25	a
689691438	3	75288036-4D6B-4C59-A375-A0F641D78F4A	a
707229788	4	75288036-4D6B-4C59-A375-A0F641D78F4A	a
721821074	4	75288036-4D6B-4C59-A375-A0F641D78F4A	a
733213612	2	75288036-4D6B-4C59-A375-A0F641D78F4A	a
741142042	4	75288036-4D6B-4C59-A375-A0F641D78F4A	a
1047710250	1	75288036-4D6B-4C59-A375-A0F641D78F4A	a
1184027023	2	75288036-4D6B-4C59-A375-A0F641D78F4A	a
1180694661	4	666810E1-4559-4D16-B59B-A22BA9B3E9C7	a
630423940	2	BC4B36E9-15F3-4B4C-AF6E-A31C815C1AE6	a
643097076	6	314426E4-F38B-4082-AC9E-A76C4EE40253	a
1226640625	2	5E328B51-4740-4539-A0BB-AA380312C24F	a
1458581289	10	1732F6EA-EAD3-4F4E-AB5B-ADF8B6EDA831	a
1462429563	2	1732F6EA-EAD3-4F4E-AB5B-ADF8B6EDA831	a
916118974	7	A661D20D-0072-4649-8387-AFC1C6F2377D	a
589598524	3	09463D4E-BD5B-4320-9674-B03B3361C14E	a
584344370	4	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
614812344	3	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
680343138	3	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
719642576	6	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
1023379498	5	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
712343168	4	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
722194910	3	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
737049930	5	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
1056914540	3	7B75FB6A-3B54-488B-9C27-B485E836D13E	a
912540716	6	641CB326-B89D-4442-B3A7-BF0FB514F2AB	a
1545626919	7	C52D0E3D-A72D-45FB-96E5-C4B502B27BCE	a
1301533527	10	3400BA8E-18BB-4211-BB4E-CB15B91C8C49	a
616863574	4	9F296ADF-E141-4150-B783-CD30156CBA91	a
625562964	4	9F296ADF-E141-4150-B783-CD30156CBA91	a
684447676	1	9F296ADF-E141-4150-B783-CD30156CBA91	a
1052688702	4	9F296ADF-E141-4150-B783-CD30156CBA91	a
713243420	5	255EB3A7-AEA9-4DDB-BA71-CFEAB73F11FD	a
1190163603	1	255EB3A7-AEA9-4DDB-BA71-CFEAB73F11FD	a
1207455157	2	255EB3A7-AEA9-4DDB-BA71-CFEAB73F11FD	a
726675702	2	6D3541A6-8338-48E9-B3AC-D0EB20BDE63A	a
1018901188	1	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
1059231701	1	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
1096731535	1	CFC2AEFD-417B-43B7-866C-D5EF9B845433	a
913297436	8	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1018901188	2	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1059231701	2	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1096731535	2	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1530014137	4	B6DDC0F3-B820-4146-A917-DE7B0CC30AFC	a
1119387351	7	B01D76E3-0D08-420F-8B0E-E9E41B4DAB79	a
1490457669	11	F1C02F4D-8DC5-4BE5-AE51-F5A95CE0577F	a
1467158317	2	9E104D0C-21C8-4C73-BAB9-F5E89AB69EA0	a
792856436	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
845726780	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
849560944	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
870419378	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
871443108	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
871443484	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1222935007	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1316374957	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
984979920	7	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
989719432	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1013662914	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1028247816	7	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1044247622	2	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
1205530931	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
893974704	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
896656766	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
940831426	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
954014546	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
956182416	7	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
983454470	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
881813292	1	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
884382000	6	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
886296946	5	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
886424452	7	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
887186220	4	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
893078118	3	B360FC86-97EB-4FA3-AE3D-F7DD1E807578	a
693648196	4	849983E8-8F75-4805-929A-FEC34D943ADC	a
728610562	6	79DB1473-6D8A-45AB-98A5-05A17A661833	a
817453060	2	79DB1473-6D8A-45AB-98A5-05A17A661833	a
863778168	5	79DB1473-6D8A-45AB-98A5-05A17A661833	a
920622258	3	79DB1473-6D8A-45AB-98A5-05A17A661833	a
1055399758	2	79DB1473-6D8A-45AB-98A5-05A17A661833	a
1074978335	4	79DB1473-6D8A-45AB-98A5-05A17A661833	a
1106467179	2	79DB1473-6D8A-45AB-98A5-05A17A661833	a
1202730455	6	79DB1473-6D8A-45AB-98A5-05A17A661833	a
793760246	6	ACFFCF83-E5A3-47D9-A11A-0EF3270D5C9D	a
727334864	1	60D413BE-A710-4213-B36A-0F549CFFE050	a
653602568	9	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
674347692	7	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
705440012	5	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
939564646	1	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
940838716	9	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
947745060	3	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
952623746	4	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1182116763	5	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
1223591565	1	5F33A2C3-B7D7-4F34-BC56-1251AF635FAD	a
826278502	7	6BFC17E9-DB5E-46AC-BA45-13C54E0E7D5A	a
846890782	12	6BFC17E9-DB5E-46AC-BA45-13C54E0E7D5A	a
800033010	6	B86213D3-8EDA-4596-A6A0-18B07075D4F6	a
1054372049	1	AFA1F16C-9B98-4F68-B3E4-1C29D9B8BD45	a
683040180	2	05490E5A-0674-49AB-A1DB-1F8638F27897	a
1140515771	11	05490E5A-0674-49AB-A1DB-1F8638F27897	a
642344200	17	14EF52D1-7C0F-432B-9633-226C9C4F8428	a
642344202	1	14EF52D1-7C0F-432B-9633-226C9C4F8428	a
833071084	6	B10B429A-5430-42E5-B3A9-22789F6F624E	a
833071376	4	B10B429A-5430-42E5-B3A9-22789F6F624E	a
838439832	5	B10B429A-5430-42E5-B3A9-22789F6F624E	a
839083442	1	B10B429A-5430-42E5-B3A9-22789F6F624E	a
841123390	5	B10B429A-5430-42E5-B3A9-22789F6F624E	a
841251704	3	B10B429A-5430-42E5-B3A9-22789F6F624E	a
841251864	5	B10B429A-5430-42E5-B3A9-22789F6F624E	a
964270044	4	B10B429A-5430-42E5-B3A9-22789F6F624E	a
967076012	1	B10B429A-5430-42E5-B3A9-22789F6F624E	a
1176996105	1	B10B429A-5430-42E5-B3A9-22789F6F624E	a
1216422265	4	B10B429A-5430-42E5-B3A9-22789F6F624E	a
1301422887	4	B10B429A-5430-42E5-B3A9-22789F6F624E	a
773288922	5	AC8FC641-01CC-4067-A011-2613BF96725F	a
784806692	1	AC8FC641-01CC-4067-A011-2613BF96725F	a
793135634	4	AC8FC641-01CC-4067-A011-2613BF96725F	a
799399952	1	AC8FC641-01CC-4067-A011-2613BF96725F	a
863778064	3	AC8FC641-01CC-4067-A011-2613BF96725F	a
968356226	5	AC8FC641-01CC-4067-A011-2613BF96725F	a
985120458	2	AC8FC641-01CC-4067-A011-2613BF96725F	a
986531056	4	AC8FC641-01CC-4067-A011-2613BF96725F	a
1221164087	5	CB9E61D5-B88B-4AEC-8EB6-2B91B209FBCF	a
1021100016	6	62AA8E0E-15A2-4BA7-999E-32DD311D1681	a
1193260477	3	613D1563-090A-43FD-815C-35EEBE64D60A	a
744740966	3	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
745773986	3	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
897445350	6	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
946212504	4	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
1003434806	5	34ADC241-68C1-4668-B0C7-37B7C2DCBD57	a
753699038	4	62E43D7C-6828-48B5-8F38-3DC32979F9A2	a
662063158	3	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
673706126	5	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1143714311	4	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1208106475	5	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1215279555	1	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1223208671	1	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1289376041	1	7A45FCBC-3816-463B-AA95-3E0B0B34000C	a
1068078435	3	5DD0EA8E-AD00-4233-9F41-40D4667B0CD2	a
594863230	3	8FF75022-44E4-42C0-B448-4126325787BE	a
1040813084	2	8FF75022-44E4-42C0-B448-4126325787BE	a
851491888	14	77F56DFC-3F49-4071-AB5A-4323C75CAADB	a
1025955484	2	77F56DFC-3F49-4071-AB5A-4323C75CAADB	a
1287844885	4	77F56DFC-3F49-4071-AB5A-4323C75CAADB	a
726820174	2	3E6C66FC-E654-4F91-800B-46164A1185DA	a
726820410	4	3E6C66FC-E654-4F91-800B-46164A1185DA	a
739492918	2	5EF3675B-79EA-49BF-800C-46E5461F9B7A	a
573603054	5	651C3382-095F-41B1-BC84-4EDFA4C0C409	a
748845284	2	1AF11725-BA10-4A03-908B-52012FE51F48	a
756384042	3	1AF11725-BA10-4A03-908B-52012FE51F48	a
762147042	2	1AF11725-BA10-4A03-908B-52012FE51F48	a
918189788	6	1AF11725-BA10-4A03-908B-52012FE51F48	a
935981398	4	1AF11725-BA10-4A03-908B-52012FE51F48	a
942891034	6	1AF11725-BA10-4A03-908B-52012FE51F48	a
972073624	1	1AF11725-BA10-4A03-908B-52012FE51F48	a
1001380414	3	1AF11725-BA10-4A03-908B-52012FE51F48	a
718382778	6	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
862115120	15	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
1307435863	4	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
1314349343	8	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
1327904915	4	4817A70C-1DB6-4303-8A3B-5440D144D90C	a
909733900	6	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
980134098	1	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
1240358289	4	A92CDF44-D7AD-49CC-81C0-5515DADC02F8	a
714409534	9	82D343E6-CC51-4A5F-A2B2-55DE196F88DC	a
1439143943	2	508CDBFD-E776-4599-A1AB-589BD3B7F29D	a
742954678	4	DC58CDF9-BF55-4814-9845-5A0A98AC620A	a
743587312	6	3E921070-2471-455A-9AA8-5D279F9848E2	a
449572634	10	E615CE52-C710-41FF-9DA9-607D52797D97	a
985256290	3	F240A296-713C-46E2-AEAC-65AFCFDEEF64	a
624938186	2	108223EB-F0EA-412B-87FB-6696CF39D659	a
1513128659	10	017A7B03-7D1C-4295-8593-6C21691FF288	a
437422130	7	8C4677D7-0198-4B2C-856E-6C4CC9DF16E4	a
568998582	2	42D55798-F25F-49FB-9F12-6C906508C605	a
851491888	12	C03CD33B-2D5D-4825-8298-6E5F6FC1BE40	a
1025955484	1	C03CD33B-2D5D-4825-8298-6E5F6FC1BE40	a
1287844885	1	C03CD33B-2D5D-4825-8298-6E5F6FC1BE40	a
1062315499	4	48CB0D79-9539-4582-9B45-71A51E2881C0	a
1233323253	4	0AA169B7-35FE-4E3C-931C-7ABBBC86676D	a
1271718823	6	0AA169B7-35FE-4E3C-931C-7ABBBC86676D	a
1219755859	7	BD833766-AE8C-4246-B749-7BBB7F1E195C	a
1145389229	3	34076A02-EA81-41DF-95DA-7FD71BBC7DB4	a
626084670	4	23702213-0AC0-484E-A9FF-821BD7604E97	a
990511502	5	2B5B9F9D-1273-4882-9787-82234C738E0C	a
1070884803	2	2B5B9F9D-1273-4882-9787-82234C738E0C	a
831401452	5	C59CA767-FD51-4011-BC33-844FA67D7280	a
1042595174	4	C59CA767-FD51-4011-BC33-844FA67D7280	a
1139502677	3	4F5E27EF-92BC-44BB-A238-84E3ED9CF803	a
1009828426	4	88EA91B2-A11A-453D-A46B-87A56263D700	a
704424208	11	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
711341386	5	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
714409546	9	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1264426251	7	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1266725011	5	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1266863005	1	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1267881655	5	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1271712941	7	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
1312297371	3	8E2C5CA0-4959-4AB9-B10A-89F982D52F10	a
616096486	4	F911425F-92C6-482D-9237-91CEF018C5FF	a
1147819643	3	264FDA73-C454-40A3-838D-9319C7F6502E	a
744618186	3	882165C5-3FE5-439E-94C0-947BBAC2F058	a
810792872	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
821928006	7	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
825892738	7	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
825892754	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
826018060	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
827042412	7	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1405605883	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1228074417	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1232163559	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1270700009	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1273761631	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1287976027	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1299498579	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1038508414	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1044396986	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1176224701	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1182118715	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1215402895	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
1218862693	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
937249862	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
959659450	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
967842318	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
972324610	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
981153616	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
991395908	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
871076468	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
876832898	7	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
877476614	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
895909268	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
930599304	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
936105826	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
845740932	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
846890782	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
848555990	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
851619170	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
857518006	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
867617168	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
840235120	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
840359766	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
843939456	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
844192186	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
844972932	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
845230600	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
838318418	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
838574254	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
838821262	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
838821470	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
839845412	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
840101110	5	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
830125022	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
830885326	2	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
832042464	6	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
835503450	3	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
837024270	1	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
837165756	4	F534BEFA-24F7-470A-90AD-9492B48C3A45	a
538921672	2	B0128A59-B3B6-4B93-9414-95E30630AF84	a
589344278	2	B0128A59-B3B6-4B93-9414-95E30630AF84	a
737709492	4	2E78FCCF-2181-487A-AE60-9AD73FCAE887	a
1182761763	1	2E78FCCF-2181-487A-AE60-9AD73FCAE887	a
916007430	4	CA7440B4-C012-479C-9D8B-9D68B28EAEA1	a
745384834	6	DBE7997D-5170-4046-ACCC-9FAB75870B48	a
727343430	3	E0280FF2-E5E3-4D90-94C1-A0966C061D25	a
708136576	3	75288036-4D6B-4C59-A375-A0F641D78F4A	a
708386976	1	75288036-4D6B-4C59-A375-A0F641D78F4A	a
727713260	10	75288036-4D6B-4C59-A375-A0F641D78F4A	a
732327624	8	75288036-4D6B-4C59-A375-A0F641D78F4A	a
641954446	5	666810E1-4559-4D16-B59B-A22BA9B3E9C7	a
662699186	4	666810E1-4559-4D16-B59B-A22BA9B3E9C7	a
919848404	1	666810E1-4559-4D16-B59B-A22BA9B3E9C7	a
927914120	3	666810E1-4559-4D16-B59B-A22BA9B3E9C7	a
1428398975	6	C1D15E25-DEE1-4B49-9722-A2B4EE599A63	a
965928472	4	314426E4-F38B-4082-AC9E-A76C4EE40253	a
782373718	1	C9D69989-F5C6-4D75-9EA2-A9EC803C367B	a
1049760392	2	C9D69989-F5C6-4D75-9EA2-A9EC803C367B	a
1291555415	5	5E328B51-4740-4539-A0BB-AA380312C24F	a
1283756719	8	C9D53D67-BE1F-4DFB-86EC-AB96BC7A5CAA	a
1471139485	1	1732F6EA-EAD3-4F4E-AB5B-ADF8B6EDA831	a
1513128659	6	B450F822-1EC0-466D-9A24-AE588CACD375	a
1054372049	2	A661D20D-0072-4649-8387-AFC1C6F2377D	a
1194026177	6	09463D4E-BD5B-4320-9674-B03B3361C14E	a
1203493329	2	09463D4E-BD5B-4320-9674-B03B3361C14E	a
714409534	8	9C0ADCDE-43D8-40E5-843F-B1793B503098	a
726820410	14	E8DD3F11-92DE-46AF-A9E1-B1BA00B32AF8	a
1252910487	4	849FC06E-1B9D-4184-AD4C-B1DA1A3EA749	a
1443746047	9	0C321676-7A7C-418F-A803-B286D1AE5BDF	a
716847104	1	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
728615778	4	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
1040931366	6	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
1189802065	3	7A6A1414-2BCD-4677-A5C5-B3CBD0961154	a
760876358	4	641CB326-B89D-4442-B3A7-BF0FB514F2AB	a
753324034	3	4A030395-8671-439E-AF38-C5C39AFB4ADD	a
761641714	5	3400BA8E-18BB-4211-BB4E-CB15B91C8C49	a
625325614	4	9F296ADF-E141-4150-B783-CD30156CBA91	a
871329302	7	9F296ADF-E141-4150-B783-CD30156CBA91	a
