TenantId	AddressId	Country	PostalCode	Region	False	Valid 2 State Code	
4095870B-FD9F-4A36-8E29-092BEEBC03D8	2F1004AB-912C-4A67-8A65-70399E8021F0	IN	560037	Karnataka	True	FALSE	
45B72C86-2F68-4E0B-BEFE-09B25F4935FD	626E9B63-8FA4-44B2-811F-E8DFE5176A77	IN	201305		False	FALSE	
8A0502DD-B1DA-4C10-B75E-0BAF1C2E11B3	E480F2E0-FE93-4538-8F9C-9618EED0F776	IN	10011	New York	False	FALSE	
EF139C9A-9A20-424F-BBB6-0BE5AC1183CA	8502197B-CC06-46E8-AB8F-CDC820A10FDF	IN	411014	MH		True	
224B9A0E-265F-4BD9-A691-0C722F1238D8	F3A37F9D-BA4B-4900-9A60-9A3B17C98436	IN	360021	Gujarat	True	FALSE	
5D060A1C-2E16-464D-9B3B-0DE38C9D1BE9	DED037A5-2980-4ECC-A7B4-69693457B961	IN	560016	KA		True	
D67AB084-5B1F-46E1-8218-0E179189A321	B9698E80-4E33-47FD-A43B-99C3441B1283	IN	560010	KA		True	
4F7232F7-6780-40AC-BC69-0F5F0D7638E9	68EF0298-D5D3-46AA-94EF-BCBA2EE5B477	IN	600006	Tamilnadu	False	FALSE	
32BFEB40-5198-4A4E-B3C0-101278EB5AEA	8F5C7B00-469F-47C2-80C1-FD253D3D11EF	IN	110030	DL		True	
9D68CADB-713E-41F8-AF5C-10D95794F91B	F409F486-B37B-4686-BC07-4716B71AC31B	IN	400021	MH		True	
38758712-4390-45AA-A94B-11A49A1E82B0	4BBFAA75-31B1-4C5C-8276-CF0C55722D7E	IN	400063	Maharashtra	True	FALSE	
91402D5A-D99F-4CA9-A7E6-122A6F41362F	8592AA3C-5AF8-44DA-A03F-09F6DC83F25F	IN	600004	TN		True	
DA7EA7DF-C3A8-44AD-9785-1281A81E8433	1C48B9F7-E111-48FD-B1CA-960B28F976B5	IN	600041	TN		True	
E377A444-219C-4E60-A191-13015C34644F	C82F18A8-6891-4D25-BC35-8F7B2DD00688	IN	500032	TS		True	
CF36C16C-CD0C-4BB9-B5F8-130C3C990203	F5DB63E9-32B9-4A84-A248-7A3453A2A687	IN	575001	Karnataka	True	FALSE	
2161A74D-1C3E-4D34-A8C8-131360D2E92C	54C853E9-C989-4028-A7CC-BA11F084C51D	IN	NULL	NULL	False	FALSE	
D775261F-CE08-4FBE-B8FF-13C7DF81AC3F	062AF405-4B10-4839-85B4-E4D5102FACC8	IN	110001	Delhi	True	FALSE	
60CE795D-B20C-456F-8E27-13F170005891	D118D854-032C-4E9F-9B4D-F324E9D799CA	IN	122004	HR		True	
C80B48A7-0474-43DE-9311-142ED5596C37	C30B9889-24AA-4450-9DEB-19D85C4AC69E	IN	400614	Maharashtra	True	FALSE	
1B649062-82AC-415B-8682-147BD83003D2	4598DEEF-6F08-42AE-932D-BE88E585897C	IN	560064	KA		True	
A8DD2A52-139B-45A4-A56F-14A3CE6D2F81	CDD35F12-3224-401E-AEB8-ACB95E750D82	IN	400614	MH		True	
EA6A4F77-418E-4B11-B0C6-14E5231AF2E4	DF607B22-1952-4571-8ACD-C90C642D6A56	IN	600088	TN		True	
64C713D4-9B15-4740-8C57-14FBF96E7EB3	0D4A0248-162D-4CE5-9D32-35D8503A56B9	IN	500038	Andhra Pradesh	True	FALSE	
56794AF1-29B1-4E4B-A447-15E6DF4F649B	4671BD98-7001-475B-9F99-55569E1F8044	IN	NULL	NULL	False	FALSE	
6AF9E158-264B-4F04-A25C-16491B357C3D	F14B6793-74ED-48A7-A6EF-A72B083AE060	IN	400001		False	FALSE	
DE641E27-75A7-40E9-9BA2-168091F23FC9	D6F87C99-0BBA-4844-A401-0BB6F778F6C2	IN	400708	MH		True	
B4DCFC03-6D69-40EF-AC2B-1697EC4C6D3A	E5612011-9F91-4DC6-9DDA-CE093B6C77D4	IN	560092	KA		True	
19BF3E7A-7FB2-4E51-8C16-16E21092F40B	5E8E8D06-99C5-4AC8-B6A1-965737DFD098	IN	400064	MH		True	
E38FFA55-CEB8-4D4B-881E-176AFD8FE624	F49F0453-E260-497F-8E2F-83398CA9A973	IN	411038	MAHARASHTRA	True	FALSE	
0D18BFE2-7051-44CB-9CC5-18027EB1CFD0	BD8A8B2E-290D-4FB7-B8AA-C3FB8294C305	IN	121001	Haryana	True	FALSE	
5E615D16-9724-43FF-9CF8-183BEA62EC22	65009A6A-EB75-4925-87E0-8155283C4D49	IN	110030	DL		True	
848BD86B-4AC4-4CF3-8D1F-1867C0BD6002	44C92713-538C-41AA-BF2D-2C52CF58C2CE	IN	560008	Karnataka	True	FALSE	
CDD2E0D2-9335-4CAA-8251-199D64196287	060D11C9-4DF0-4751-9D64-686C422CFE25	IN	248179	Uttrakhand	False	FALSE	
CDD2E0D2-9335-4CAA-8251-199D64196287	12D6CB11-3981-4C6C-B942-7BDD420FA188	IN	248179	Uttrakhand	False	FALSE	
CDD2E0D2-9335-4CAA-8251-199D64196287	6C7240A6-E084-4331-B722-BD16BA13754C	IN	248179	Uttrakhand	False	FALSE	
C9AB388F-E0E7-4918-B835-1A159F69A1F0	8B47C912-F97B-4676-AAEF-E9D3BBCFCFAC	IN	110005	Delhi	True	FALSE	
23435EEF-0CC2-40E6-A7F9-1A2EC4D28C51	96B680F3-55EF-42DD-98AA-0F107145FE8B	IN	560076		False	FALSE	
02BFB081-6944-4A18-851A-1B0D3EA91BDB	EFCC8C7B-6AB8-4B29-B04F-7C12F6E9889F	IN	201301	UP		True	
B49B3D4A-BD34-469E-A22E-1B312B561089	84C0DC62-24D2-47AB-92AC-A97511A74BAF	IN	201301	Uttar Pradesh	True	FALSE	
B49B3D4A-BD34-469E-A22E-1B312B561089	378AC34F-A993-469F-8943-E4B2119E3B23	IN	201301	Uttar Pradesh	True	FALSE	
D7DCB543-2297-4F99-8FAA-1D2F6C43D5D0	241702A1-EA6B-4959-893E-015EE56AE186	IN	110065	DL		True	
78AC8C70-B6E2-4326-A74F-1D9495515E7D	96908178-D685-40D9-8F00-6F101D096E93	IN	560047	Karnataka	True	FALSE	
78AC8C70-B6E2-4326-A74F-1D9495515E7D	130DA534-6D31-4351-A9B4-D3C2C1D7A3D9	IN	560047		False	FALSE	
4F0A5137-7767-4E8C-87A0-1DC5E4A7874F	AF2ED6EB-6007-4C3F-BB55-794EF49738F4	IN	562109	Karnataka	True	FALSE	
C88770D3-1E61-47EB-A2D7-1FD439289073	FCE0E125-2661-41EE-B301-E6736563964B	IN	121008	Haryana	True	FALSE	
F04732B6-79B8-4955-A413-218AB9600E20	6BC5C682-1029-4162-85AE-7A5164A9501B	IN	122002	Haryana	True	FALSE	
07284041-8346-42E9-A54B-21AFF6F636AB	C27DA70D-CDC4-4D60-9735-74B7A0D2C2EE	IN	425201	MH		True	
2252C385-BC1F-408E-9E75-21CC22BA3526	A749B00C-D66B-4E75-BD12-497FD805A843	IN	411045	MH		True	
E3321CDF-B067-4FA1-82BF-22247070F6A0	C4798B74-CFBB-4CF2-A7D7-EC152095358B	IN	560046	Karnataka	True	FALSE	
C2B9100B-011D-481A-8381-22B9CE11842F	145EF4A8-A413-4FBE-AA20-E02735C1DE37	IN	440009	Maharashtra	True	FALSE	
F8AEB998-4C34-4E00-BD68-22D7F981D456	8DEBA7AE-D3C2-49AF-8A2D-E38E3CA1E556	IN	605001	PY		True	
7663ECE1-270C-4A99-8D27-230E95096027	11BC3F8E-AB16-4B2B-9E44-B427497327E6	IN	560038	KA		True	
928028E2-26D6-4D14-BECA-23E9C81C56DD	9BA968A4-C33A-47C8-851A-E609A353BDF2	IN	400614	Maharashtra	True	FALSE	
EAB225D0-B650-4F52-8B7C-2421B5AEAC87	4AFBFCEB-B615-4110-A819-4C81A1E5E717	IN	400614	Maharashtra	True	FALSE	
5799FFF6-386E-4C5D-9A42-244A8E8F6F76	8F61990B-1332-4705-B323-13CAF206AB2A	IN	560102	KA		True	
5799FFF6-386E-4C5D-9A42-244A8E8F6F76	D74B90D3-912E-48B7-B7ED-63CBB7F05E2F	IN	560102	Karnataka	True	FALSE	
36445D74-81FE-4B1F-8A35-00038F506460	CC0D9CB4-A10F-4F7F-9A9E-4BF47BB7CEB1	IN	560066	Karnataka	True	FALSE	
4EC71874-E428-4BC6-9B1A-0043E101F8AE	AA8A4F6E-C1A3-4D53-AF03-A803C12F2C76	IN	560100	Karnataka	True	FALSE	
0DF64E68-7620-4B85-AAF7-01B46FAA0DD4	F5013853-25E9-46F5-B473-01FE6FE82891	IN	754120	Orissa	True	FALSE	
1ED28DF9-A464-40E3-A3BE-01CD650923B6	857C5B70-F5EC-4351-B9AB-A78EE0A0754F	IN	688011	KL		True	
3EDB7CAB-DC15-49FD-AAB6-02552982FEC7	D4CC628E-B2BB-4CF6-BA70-99D13C40054C	IN	500073	Andhra Pradesh	True	FALSE	
3A9AC519-7710-4B95-B4B2-026184B4C836	58430087-B7EC-4589-9E63-BD177BD490D2	IN	682038	Kerala	True	FALSE	
3A9AC519-7710-4B95-B4B2-026184B4C836	803CD1C7-8120-4A4A-90DA-E5D2A51C5A12	IN	682038	Kerala	True	FALSE	
56E70F76-0E18-4DED-AEE6-026473104E2F	F77AE607-16B4-46E9-8BB7-0957FF7977EB	IN	79025	Singapore	False	FALSE	
543D4070-EDFD-40AA-8E40-03D2E28890B3	54A0A151-E729-406A-9EE5-3AAC64AE1CFA	IN	302019	RJ		True	
AF81BA24-2884-4909-8C3C-0483EE76C94B	5A43E7C6-6E07-4839-9609-0711AFE4E5B1	IN	140601	Punjab	True	FALSE	
AF81BA24-2884-4909-8C3C-0483EE76C94B	4C56A638-2086-4CD8-A755-5D628387D76C	IN	140601	Punjab	True	FALSE	
7FE87434-6DE4-485F-B84C-04927EEB087F	7FEA1773-3106-4909-B5FF-547544A59D81	IN	110075	New Delhi	False	FALSE	
348F73BD-FEFA-4C59-B5B4-04C0C27D8806	7F54B040-FAEC-45BA-B7FA-30EF07DBD195	IN	110020	New Delhi	False	FALSE	
2F6AF5C3-369E-401C-B726-05BFB7A0EA5F	9A902558-CC69-4FFB-B3F5-809CD2DBFA46	IN	400093	Maharashtra	True	FALSE	
3370465A-6FF7-4935-9B8C-063B90BF8B64	F95C92E5-9FC1-4B3F-B560-32AB8853538D	IN	400050	Maharashtra	True	FALSE	
E0EF1C6C-3BDB-49E5-832B-06F6FA47A551	18471C1E-A258-42BE-8049-F5AF6C512B92	IN	400009	Maharastra	False	FALSE	
715B8ADF-0CAF-46BE-AE9F-080B0549FE63	C79DD484-C41C-4F2F-B834-EC77325A5AE7	IN	500028	AP		True	
7289ECF3-8090-4793-A599-081E258545FA	B205FDF7-33B2-4D24-80D2-F30C4A7DE42F	IN	400064	Maharashtra	True	FALSE	
EA06EA73-8011-481E-8287-086FC6C23F4A	8944BCA6-0696-4C4D-92AE-663A53B1FBFB	IN	400053	Maharashtra	True	FALSE	
E3A42BD4-F25E-436E-94BC-097DD09B6FD0	E28F353E-17FC-481C-8D2D-4673C227D8E6	IN	800013	BR		True	
45B72C86-2F68-4E0B-BEFE-09B25F4935FD	383120FF-0AE0-4154-90E3-9C247181D867	IN	201305		False	FALSE	
45B72C86-2F68-4E0B-BEFE-09B25F4935FD	E66FE18A-893E-4CD7-87C2-CDB965A60517	IN	201305	DL		True	
BCE3D11D-AB21-4B5E-8752-09E08E6E1676	5542CE6E-4A02-440B-AC59-44F18E905593	IN	500033	AP		True	
1E7E430B-647E-42E2-9B63-0A3D0F6F95E6	C1355B8F-B85B-45AA-BB0F-374FBE094E77	IN	560001	KA		True	
8A0502DD-B1DA-4C10-B75E-0BAF1C2E11B3	49163480-A432-456D-B678-0B8CBC87C2D7	IN	400039	MH		True	
62C210CB-1721-4D25-9B6B-0C95CEB472CE	74F95000-F357-4CA4-BDE2-0928DB8FAA93	IN	600041	Tamil Nadu	True	FALSE	
1EB263F0-4ACE-4280-A3C6-0CC670856202	EEF548BC-DEC5-471F-A319-6F17FB7EE8B0	IN	382330	Gujarat	True	FALSE	
83A0054A-60CE-461F-A1F6-0E72D03C8DBB	205C9E0D-910C-48C7-93CB-FC2A1C21CEC7	IN	500007	AP		True	
74942093-CF42-4675-91DA-0E76E139DEEB	DE6074BE-0522-42A7-B710-709E0561D19B	IN	411145	Maharashtra	True	FALSE	
ADC7E1C5-49F4-44A7-96F0-0FA7FD1934B9	8478388B-22B7-4B22-8202-3ED37E053F77	IN	400050	MH		True	
C78871F1-D824-497D-8F55-103E86166C2A	DBACCFF8-7E91-43C1-9E61-1C6D698B2F6E	IN	110037	Delhi	True	FALSE	
B9C2F70B-C3E2-4D97-BCB1-1058ACCD4A85	FF5333D2-E189-47F3-8444-CE6359088732	IN	500033	Andhra Pradesh	True	FALSE	
4F90BEE8-E738-41B8-B069-1083B6724B91	EA4B2717-D3B1-48F1-8B19-4C1B9ED03AC6	IN	560010	Kar	False	FALSE	
5EC248B5-3657-4B7C-86F0-10F54B68E5B4	236E25B3-9C2F-4A06-9E59-AB829B1C993A	IN	400079	Maharastra	False	FALSE	
66B0B655-3FE4-417B-AED0-114AB9C38DB6	72C020BE-E62C-4EC7-BF99-92ABEE9B0F5F	IN	380054	Gujarat	True	FALSE	
38758712-4390-45AA-A94B-11A49A1E82B0	9021B056-EB41-4D87-9379-66B0E1E2713D	IN	400063	Maharashtra	True	FALSE	
8A16EF22-40D9-4059-BEB5-11D454959952	204790C5-9333-41A9-A729-3B77D42D72DC	IN	500078	Andhra Pradesh	True	FALSE	
9203202B-EE0C-4DC9-AAEF-1217E7C07E86	EE60AFB0-67EF-44C1-8EAD-9DA356052F80	IN	411002	Maharashtra	True	FALSE	
80957549-0568-41C1-BAC1-12D78D980ED5	553B03CC-397A-4258-921D-45A9013D4B38	IN	NULL	NULL	False	FALSE	
80957549-0568-41C1-BAC1-12D78D980ED5	FFDCC366-9CBF-416C-A876-B0022B7ACB8A	IN	400093	MH		True	
D775261F-CE08-4FBE-B8FF-13C7DF81AC3F	2869A572-F881-4841-92EB-0CC5F8FFE609	IN	110001	DL		True	
7EC1E34C-63A0-45CF-A878-142154248AB2	169A458A-DB6C-480E-BE14-0C95143F8E4D	IN	600014	TN		True	
1B649062-82AC-415B-8682-147BD83003D2	48F80869-C9CD-41F6-B115-366034F5A8A1	IN	560064	KA		True	
6E6C2256-EC9E-49DA-BB45-14F696EEF07B	CDD4B69A-9760-4D97-A8EE-5AAB31FA0ED3	IN	110019	Delhi	True	FALSE	
AC7ABEE7-5B36-4A13-AF01-15AB190CC6D0	B017AF60-3322-4BE3-ACBB-0C24D388440F	IN	560008	Karnataka	True	FALSE	
AC7ABEE7-5B36-4A13-AF01-15AB190CC6D0	6373F411-BB9F-478B-BD88-DFD4C24D1FC5	IN	560008	Karnataka	True	FALSE	
A63DF8B6-4DAD-4BB3-86C2-15D7A2005FA4	B774ECE2-2722-4014-8A0D-B64AB5AB3642	IN	110077	DL		True	
56794AF1-29B1-4E4B-A447-15E6DF4F649B	C9D67CCD-78EA-4AE8-AC91-5B629D47893C	IN	560066	Karnataka	True	FALSE	
